A									
paid our dues (v, idiom)			Earned the right to something, through hard work, long experience, and/or surviving difficulties. The idiom originates from the literal meaning of the phrase pay my dues, which is ‘pay the money required to join or remain in an organization, club, etc.’.		earned the right to something, earned a place at the table (idiom)		My sisters and I feel we paid our dues growing up in a dysfunctional family, and now we believe we each seek only healthy relationships with people who can love and be responsible for themselves.		"BRB p. 94
YWB p. 3"
panic disorder (n)			A psychiatric diagnosis that is characterized by reoccurring, severe, and unexpected panic attacks. The main symptom is a sudden feeling of extreme terror. Physical symptoms may include rapid heart rate and breathing, chest pain, sweating, and dizziness. One of the known causes of panic disorder is childhood trauma. 		anxiety disorder, a psychiatric diagnosis that is characterized by reoccurring, severe, and unexpected panic attacks		After being diagnosed with severe panic disorder, I started looking into how to heal childhood trauma, and went to my first ACA meeting.		"BRB p. 143
YWB p. 60
LLWB p. 166"
para-alcoholic* (n) – see also C: codependent			"An early ACA term used to describe the family members of an alcoholic, who are affected by the alcoholic’s behavior. They eventually take on symptoms of the disease, even if they do not drink alcohol. The para-alcoholic focuses on the wants and needs of others, primarily the alcoholic or addict in their life, rather than their own. 
* The word para-alcoholic was eventually changed to codependent. "		codependent		My mother was the alcoholic in the family and while my father did not drink, he was a para-alcoholic whose life and identity revolved around my mother’s drinking.		"BRB pp. 20, 23, 25-26, 69
YWB p. 157
SMR pp. 338, 366
LLWB p. 142
LPG p. 227
ANH p. 68"
para-alcoholism - see also C: codependency			The process by which the family members of an alcoholic develop the traits of the disease (see L: Laundry List), even if they do not drink alcohol. 		codependency		The term para-alcoholism helped me finally to understand why my family was so dysfunctional, even though neither of my parents drank. They were the children of alcoholics, and they each brought their learned behavior of fear, control, and denial to their new family.		"BRB pp. 20
YWB intro, 6, 47, 75
SMR p. 121
LLWB pp. 132, 134, 137
LPG pp. iv, 227
ANH p. 73"
parentification (n) – see also P: parentified			A dysfunctional family situation in which a child or teenager is forced to take age-inappropriate, parental responsibilities. These tasks may be cooking, cleaning, looking after the younger children, or paying bills. Parentification may also mean the child or teenager is the main source of emotional support for a parent and/or other members of the family. At the same time, they may not receive any emotional support for themselves. It is a form of abuse and can cause childhood trauma.		parent-child role-reversal, a child/teenager taking on the responsibilities of the parent 		Parentification in my family took different forms: because of my mother’s depression, she wasn’t always able to cook or clean the house, and so I learned to do that by age 8 or 9. I also was the person she complained to about her problems with my father and her complicated emotions.		LPG pp. 75, 183
parentified (adj) – see also P: parentification			An adjective describing a child who has taken on age-inappropriate, parental responsibilities in their family. This happens when the adults in the family are physically and/or emotionally incapable of fulfilling all of their parental responsibilities.		forced into age-inappropriate parental responsibilities (as a child/teenager)		Parentified children, because they had to take on too much responsibility too early, often grow into adults who find it hard to relax and have fun. 		LPG pp. 49, 65-66, 175
part of ourselves (n)			One piece of the different aspects that make up the adult child. These different pieces could be, for example, our thoughts, our feelings, and our bodies. It can also refer to different inner family members, for example, the inner child, inner teenager, the critical and the loving parent.		one aspect of our being, an inner family member 		I understand ACA recovery to mean a reunion of the different parts of ourselves. 		"BRB pp. 299, 303, 308
SMR pp. 104, 155, 223
LPG pp. 9. 46, 204
ANH pp. 24, 50"
passive-aggressive (adj)			A type of behavior in which a person expresses their anger, dissatisfaction, unhappiness, or their needs and wants in an indirect manner, not through direct communication. It is a form of manipulation.		covertly aggressive, indirectly expressive of anger and dissatisfaction 		My passive-aggressive brother often stops speaking to me when he’s unhappy with something I did, instead of telling me what his problem is.		"BRB pp. 24, 72, 404
SMR pp. 312
LPG pp. 81, 143
ANH p. 14"
people-pleaser 			"Someone who prioritizes other people’s needs, feelings, and opinions above their own, to avoid conflict or being abandoned.
criticism. "		fawner, doormat		I learned early in childhood to be a people-pleaser, because always agreeing with my mother and not having my own opinions or feelings helped keep me safe.		"BRB pp. 11, 187, 418
YWB pp. 104, 118
SMR pp. 78, 163
LLWB p. 163
ANH p. 74"
perpetrator (n) – see also A: abuser, V: victimizer			A person who has committed a violent, abusive, and/or criminal act. 		abuser, offender		The main perpetrator in my family was my father, who physically and emotionally abused his wife and children.		"BRB pp. 8, 114, 174
YWB pp. 15, 26, 90
SMR pp. 68, 163, 206
LLWB pp. 66, 161
LPG pp. 49, 57"
pervasive (adj)			Existing and noticeable everywhere. Spreading from one area or thing to another. This adjective is generally used to describe something negative and unwanted.		prevalent, permeating, existing everywhere		The effects of growing up in a dysfunctional home are pervasive. I now see how the dysfunction has spread to every aspect of my life.		"BRB pp. 10, 78, 82
YWB pp. 24, 71
SMR pp. 68, 122, 294
LLWB p. 162
LPG pp. 49, 57"
Post Traumatic Stress Disorder/PTSD (n) 			A mental health diagnosis, also known by the abbreviation PTSD. It is caused by experiencing or witnessing a terrifying event/ events. Abuse and neglect can cause PTSD. Symptoms may include intrusive thoughts about the event(s), severe anxiety, flashbacks, nightmares, hypervigilance, and avoidance of people and places that trigger these symptoms. Feelings of anger, hopelessness, guilt, and shame are also common. PTSD in childhood interferes with normal development, creating more complex damage. Some professionals use the term complex PTSD, or cPTSD, to describe the effects of repeated, ongoing trauma, as opposed that of one traumatic event.		a psychiatric diagnosis of symptoms caused by trauma		In the past, people thought that only war veterans suffered from Post Traumatic Stress Disorder. It is now understood that survivors of childhood trauma, including emotional abuse, share most of the same PTSD symptoms experienced by soldiers. 		"BRB pp. xxxviii, 12, 178-180
YWB pp. 76, 96-97, 99
SMR pp. 26, 218, 243
LLWB p. 163
LPG p. 209
ANH p. 38"
preciousness (n)			The positive quality of being of great value, loved, and cherished.		pricelessness, dearness		ACA recovery and a connection with my higher power is showing me that I have a preciousness that cannot be destroyed by trauma and abuse.		"BRB p. xix
ANH p. 20"
problem drinker (n)			A person who has a pattern of alcohol use that creates negative consequences in their life, for example relationship, work, or legal problems. The difference between this term and alcoholic is that an alcoholic is defined as being addicted to alcohol, where a problem drinker is not. 		alcohol abuser, alcohol misuser		Before recovery, I numbed my pain with numerous substances and behaviors: food, shopping, watching endless hours of TV. I was also a problem drinker, although I was not physically addicted to alcohol. 		BRB pp. 18, 478
Q									
qualifier (n) – see also Q: qualify for ACA			"1. The dysfunctional caregiver(s) whose behavior caused us to develop the Laundry List traits. It is “the person who infected us with the disease of alcoholism or dysfunction.” BRB p. 417 
2. A second word or sentence which changes the meaning of the word or sentence before it. "		"1. abusive parent or family member, the person whose behavior caused us to become adult children
2. modifying word or statement"		"1. While both of my parents were dysfunctional, my main qualifier was my alcoholic, physically abusive step-father.
2. Whenever I received praise as a child, it was always with a qualifier that my sister had done it better."		"1. BRB p. 417
    
2. BRB p. 36
    "
qualify for ACA (v)			To qualify for a program or group means ‘meet a specific set of requirements necessary to be a member of that group’. To qualify for ACA specifically means you identify with/exhibit the Laundry List traits. This can be a result of growing up in a dysfunctional family or system, or otherwise experiencing childhood trauma and loss. 		identify with/exhibit the Laundry List traits, identify as an adult child 		All my siblings, as well as my parents, qualify for ACA. We all lived in the same abusive, dysfunctional family and it shows in our behavior. 		"BRB pp. 156, 248, 292
YWB pp. 74, 182
SMR p. 103"
R									
raised the veil (v, idiom)			Revealed or explained something that was previously a secret.		revealed the secret, uncovered the truth		When I learned the details of my mother’s abusive childhood, it raised the veil on her own dysfunctional behavior with me. She was repeating what she had been taught by her dysfunctional parents.		"BRB p. 4
LLWB p. 161"
reactors rather than actors (n) – see also A: actor			People who automatically respond, or react, to adult situations with the Laundry List traits. In this mindset, adult children often feel powerless to do anything, in other words to consciously act, about the problems in our lives. We remain dependent on other people, because their behavior determines how we feel and what we do.		automatic responders, not conscious action takers		Reactors rather than actors in my life means that in a disagreement with a colleague, I automatically overreact with an angry outburst, instead of having the chance to calmly decide what a healthy action might be. 		"BRB pp. 17-18 
YWB pp. 80, 157
SMR pp. 366, 493
LLWB pp. 145, 147-148
LPG p. 227
ANH pp. 68,73"
recovery (n)			In general English, this means the process of becoming healthy again after a disease or injury. In ACA specifically, it means the process of healing from the emotional and spiritual wounds caused by the disease of family dysfunction. Aspects of ACA recovery include coming out of denial and isolation, reconnecting with the inner family members, grieving the losses of a traumatic childhood, and learning to reparent ourselves.		healing		Recovery in ACA is slow, because it means healing deep wounds, as well as learning a different way of living from what we were taught from our family of origin over many years. 		"BRB pp. xiv, 50, 124 
YWB pp. 1, 24, 151
SMR pp. 6, 12, 71
LLWB pp. 13, 87
LPG p. 40, 219
ANH pp. 24, 32 "
recovery (adj)			Relating to the process of healing.		healing		My recovery process has not been a straight line. I have had ups and downs, and sometimes I felt like I was going backwards. My sponsor tells me this is completely normal.		"BRB pp. viii, xxix, 237
YWB pp. 5, 74
SMR pp. 5, 9, 11
LLWB p. 156
LPG p. 5, 65, 90
ANH pp. 16, 18"
recreation (n)			"1. An activity that is done for pleasure, in your free time.
2. The act of making something happen again. Sometimes written as re-creation."		"1. leisure, enjoyment
2. reappearance "		"1. I am learning that recreation, like hobbies and going to the movies with friends, is also important to recovery. 
2. As I came out of denial, I saw that my marriage was a re-creation of my parents’ unhealthy relationship."		"1. BRB p. 120, 
   YWB p. 21
   LPG p. 208
2. BRB p. 154
   YWB p. 72
   SMR p. 20"
relapse (n) – see also A: ACA relapse			A return to sickness or unhealthy behavior. 		return to sickness/unhealthy behavior		My relapse started when I got into a new relationship and stopped working my ACA program.		"BRB pp. 154, 347, 391
YWB pp. 72, 144, 152
SMR pp. 135, 298"
relapse (v)			Return to unhealthy behavior, such as addictions and/other forms of self-harm and reliance on the Laundry List traits.		return to unhealthy behavior		Because I know it is easier to relapse when I isolate, I attend meetings regularly and call a fellow traveler at least twice a week to talk honestly about how I am feeling.		"BRB pp. 44, 70, 393
YWB p. 73 
SMR p. 135, 188
LLWB p. 126"
relate (v) – see also R: relate to			Describe a series of events, tell a story		tell, narrate, recount		ACA meetings were the first time in my life I felt safe enough to relate some of the details of my childhood trauma.		"BRB pp. 462, 634
YWB p. 185
SMR p. 218"
relate to (v)			"1. Identify with and understand someone or something because you have similar experiences, feelings and/or thoughts.
2. Be connected with something. 
3. Interact with someone or something"		"1. identify with, connect with 
2. apply to, pertain to
3. interact with, engage with"		"A good way to find a possible sponsor or fellow traveler is to talk with someone whose shares in meetings you often relate to.
2. Chapter 14 of the Big Red Book relates to how our Laundry List traits can cause problems in the workplace.
3. I struggled in the past to relate to people, but in ACA I find it a lot easier, because I know we all share a common understanding of the disease of family dysfunction."		"1. BRB pp. 4, 338, 365
   YWB pp. 48, 110
   SMR p. 320, 343
   LLWB pp. 78, 104, 228
   LPG pp. 2, 13, 35, 153, 163
   ANH p. 42
2. BRB pp. 184, 341, 419, 554
   YWB pp. 100, 185
   SMR pp. 121, 314
   LLWB p. 129, 146
   LPG p. 77, 123, 218
   ANH pp. 23, 39
3. BRB p. 528
    SMR p. 2, 85, 94, 240
    LLWB pp. 47, 
    LPG pp. 1, 24, 41, 65, 200"
religious abuse (n) – see also S: spiritual abuse			The use of someone’s religious or spiritual beliefs in a way that causes them harm. This includes emotional, physical, and sexual abuse that occurs within religious or spiritual communities. However, emotional, physical, and sexual religious abuse can also happen within families, when a parent, partner, or other relative uses religious or spiritual beliefs as justification to control, shame, or otherwise cause harm to their family members.		spiritual abuse, using someone’s religious or spiritual beliefs to harm them		One of the examples of emotional religious abuse in my family was using the image of an angry, frightening god to control the children. 		"BRB p. 148
YWB p. 63"
rely on (v)			"1. Trust and have faith in someone or something.
2. Need a particular person or thing to function properly."		"1. trust, believe in, have faith in
2. depend on, need"		"1. I am learning to rely on myself for love and approval, rather than always looking to other people.
2. In a healthy family, children rely on their parents for food, shelter, and love."		"1. BRB pp. 212, 265, 405
    YWB pp. 121, 163, 181
    SMR pp. 83, 146, 157, 213
    LPG pp. 33, 67
    ANH p. 62
2. BRB pp. 433, 522
    SMR pp. 22, 68, 123
    LLWB p. 154
    LPG pp. 11, 47, 63, 172
    ANH p. 34"
reframe (v)			Change the way you think about something.		rethink, reformulate, reassess		ACA is helping me to reframe my childhood, and see it for how lonely and frightening it really was.		"SMR p. 21
LLWB p. 99
LPG pp. 24-25, 97, 135
ANH p. 24"
reparenting (n) – see also B: becoming your own loving parent. L: loving parent			Giving ourselves the unconditional love, protection, nurturing, support, and guidance that our caregivers did not give us in childhood. Literally, reparenting means ‘parenting again’ (from the Greek re for ‘back’ or ‘again’). It is a process which begins with rediscovering the love inside us, which many adult children freely give to others, but not themselves. We learn to replace the harsh judgement of the inner critical parent with the love and understanding of a loving parent. 		becoming your own loving parent		Reparenting is giving myself all the love, nurturing, guidance, and support I wish I had received from my own parents. 		"BRB pp. 195-196, 296-299, 337 
YWB pp. 109-110
SMR pp. 80, 165
LLWB pp. 43, 77
LPG pp. 1, 7, 8, 17, 25-26
ANH pp. 22, 24, 28"
reparenting check-in			A specific exercise in the Loving Parent Guidebook, similar to a guided meditation. The process follows four distinct steps. The aim of the exercise is to connect with your inner family members, in particular those who may be triggered and need comfort. 		inner family connection practice		When I felt triggered by a confrontation at work, I called my ACA friend and we went through the reparenting check-in together. 		LPG pp. 29, 82, 95-100
rescuer			A person who feels compelled to help others, often at the expense of their own well-being. They often have the false belief that they are responsible for, and capable of, saving other people from whatever problems they have. Rescuing behavior can provide them with a sense of self-esteem, as well as a sense of control. 		savior		Rescuers not only try to save their friends and family, but are often attracted to helping profession roles like social worker, nurse, or teacher.		"BRB pp. 134-135, 290, 484
YWB pp. 47, 154, 180
SMR p. 144
LLWB pp. 52, 76, 155
LPG p. 184
ANH p. 14"
resentment			Bitterness and indignation at having been treated badly, unfairly, or forced to accept something you do not like. 		stored anger, bitterness, indignation		I am learning to be honest when I don’t want to do something, instead of agreeing, but then holding resentment against the person who asked me for help.		"BRB pp. 24, 172, 494
YWB pp. 86, 113, 152
SMR pp. 276, 313, 361
LLWB p. 164
LPG pp. 63, 70, 173 
ANH p. 40"
S									
sane (adj)			"1. Having a healthy mind, being mentally well. No longer a medical term.
2. Reasonable, rational, displaying good judgment.
 "		"1. of healthy mind, mentally stable
2.  reasonable"		"1. Because of my life-long, adult child anxiety and depression, I never really felt sane until I started working my ACA program.
2.  I am making a lot more sane decisions since I got into recovery."		"1. BRB pp. 114, 130, 232
   YWB pp. 15, 44, 135
   SMR pp. 36, 131, 336
   LLWB p. 155
2. BRB pp. 122, 131, 218
   YWB pp. 22, 45, 124
   SMR pp. 308, 351
   LLWB p. 154
  "
sanity (n)			Good mental health, soundness of mind.		soundness of mind		Sanity for me is knowing and doing what is truly best for my own health and well-being. 		"BRB pp. 67, 107, 131
YWB pp. 1, 11, 45
SMR pp. 14, 131, 308
LLWB p. 57
LPG p. ii
ANH p. 76"
scapegoat (n) - see also F: family roles			A person who is blamed incorrectly for the mistakes, bad acts, or dysfunction of others. It is one of the dysfunctional family roles. The child in this role helps the family maintain denial about their sickness, because all problems are blamed on the one child, rather than the dysfunctional parents or the family system as a whole. The scapegoated child may come to believe they truly are at fault for all the family problems.		person who takes the blame for others, fall guy (informal)		While my parents ignored brother’s mistakes and misbehavior, I was the family scapegoat and got blamed for anything that went wrong in the house.		"BRB pp. 97-98, 421
YWB pp. 5, 47
SMR pp. 328, 366
LPG pp. 69, 86
ANH pp. 14, 20"
self-betrayal			The phenomenon, often unconscious, when a person compromises their own inner desires, beliefs, and understanding of reality.  They do this to conform to what other people want or consider acceptable. It is often a trauma response, formed during a dysfunctional childhood. In this situation, a child may learn that hiding their true feelings beliefs is a way to stay safe. 		self-abandonment, not being true to yourself		Self-betrayal was when I chose a profession I didn’t enjoy and married someone I didn’t want to, because that was what my parents told me to do. 		"BRB pp. 355-356
SMR
LLWB p. 66"
self-blame			A psychological phenomenon in which a person feels personally and overly responsible for real or imagined problems and negative outcomes. It can come from growing up in a dysfunctional family. A child may try to make sense of their parents’ dysfunction by believing that they, the child, are the problem. This false belief is often carried into adulthood and applied to other areas of life. 		self-accusation, overdeveloped sense of responsibility for problems and negative outcomes		If a random person leaves and ACA meeting early, my self-blame immediately has me thinking I said or did something wrong to upset that person.		"BRB pp. 82, 171
YWB pp. iii, 86
SMR pp. 20, 322"
self-condemnation			The act or habit of harshly criticizing your behavior and actions as wrong, without any compassion or forgiveness for mistakes or wrongdoings.		self-reproach		When I first realized I had repeated some of the dysfunctional behavior I learned from my parents, I felt a strong sense of self-condemnation. However, working an ACA program taught me how to forgive myself for my past mistakes.		"BRB pp. 435, 504
SMR p. 261
LLWB p. 161"
self-confidence			A positive belief in your own abilities, qualities, and judgement. 		self-assurance		Keeping a daily journal of the progress I am making in ACA has given me much more self-confidence in my life.		"BRB pp. 27, 115
YWB p. 16
SMR pp. 143, 157, 366
ANH p. 12"
self-doubt			The feeling of having no confidence in yourself and your abilities. Adult children’s self-doubt can also extend to questioning our own sense of reality or truth. This is because as children in the dysfunctional home, we may have had our feelings and observations contradicted by our caregivers, who were in denial. 		insecurity, lack of self-confidence		My parents set extremely high standards for their children’s behavior and performance, which were impossible to meet most of the time. As a result, I grew up with a sense of permanent self-doubt that I could ever do anything successfully.		"BRB pp. 35, 48, 368
YWB pp. iii, 110 
SMR pp. 185, 261, 322
LLWB pp. 100, 160
ANH pp. 16, 28, 42"
self-esteem			The overall sense of your own value or worth.		sense of your own worth		I was constantly criticized by my parents as a child, and developed a very low self-esteem as a result.		"BRB pp. 37, 321, 476
YWB p. 156
SMR pp. 48, 283
LLWB pp. 101, 110, 112
LPG pp. 161, 216
ANH pp. 20, 68"
self-harm			Injury that we do to ourselves. It is conventionally understood as deliberate acts of physical injury to a person’s own body. However, ACA considers all harmful behavior the adult child may consciously or unconsciously engage in as self-harm. Examples include drug and alcohol abuse, using food to numb feelings, isolating, and people-pleasing. 		self-injury		I engaged in many forms of self-harm before recovery, for example deliberately hurting myself physically, criticizing myself harshly, and isolating from people.		"BRB pp. 66, 136, 291
YWB pp. 48, 110, 181
SMR p. 224
LLWB p. 160
LPG p. 70"
self-hate (n)			Extreme dislike of yourself, usually consisting of constant feelings of inadequacy, guilt, and low self-esteem. 		self-loathing, self-disgust		Connection with my higher power and developing an inner loving parent are transforming my self-hate into self-love.		"BRB pp. 82, 156, 434
YWB pp. 74, 76
SMR p. 183
LLWB pp. 114-115, 166
LPG p. 227
ANH p. 69"
self-help (adj)			Books, organizations, and programs that offer information on how to help yourself change or grow, without seeking outside professional help.		self-improvement, self-development		The self-help shelf in my local bookstore is full of titles that promise I can be happier, healthier, or have more money in life.		"BRB pp. xix, 40
YWB p. 47
SMR p. 37
LPG p. 7"
self-inventory – see also B: blameless inventory			What adult children do in ACA Step Four. We name the acts of abandonment, shame, neglect, and other abuse we experienced as children from our dysfunctional parents. We also identify and take ownership of our adult defects of character and other dysfunctional or abusive behavior.		personal list of dysfunction and abuse experienced in childhood, as well as our adult character defects and dysfunctional or abusive behavior.		Doing my self-inventory in Step Four was very healing, because it was the first time I was able to safely name the abuse and dysfunction that harmed me as a child. 		"BRB pp. 110, 114, 
YWB pp. 2, 13"
selfish (adj)			Caring only about yourself, without concern for the needs and feelings of other people.		self-centered, egocentric, self-absorbed		My parents often shamed me as selfish for expressing certain needs and feelings, not understanding these needs were completely normal for a child of my age.		"BRB pp. 15, 24, 196
YWB pp. 15, 61, 110
SMR pp. 62, 229
LLWB p. 165
LPG pp. 76, 108"
selfless (adj)			Caring for the well-being of someone or something without needing to benefit from it personally.		unselfish, altruistic		Healthy service in ACA is done for selfless reasons, because you want to support the program and bring the message to other adult children.		"BRB pp. 222, 288
YWB p. 127
SMR pp. 49. 167"
self-love (n)			The state of accepting yourself fully, treating yourself with kindness and respect, and nurturing your own well-being.		unconditional love and acceptance for yourself		Self-love is one of the ultimate goals of my ACA recovery program.		"BRB pp. 9, 66, 197
YWB pp. 2, 75, 111
SMR pp. 46, 131, 264
LLWB p. 162
LPG pp. 94, 220
ANH pp. 20, 26, 48"
self-pity (n)			The state of dwelling or being stuck in your own suffering and negative feelings, without a focus on the possibility to heal or change. A situation in which you feel you are the powerless victim, and are often unable to see a workable solution.		feeling sorry for yourself, stuck in the problem rather than the solution, in victim-mode		When I came to ACA, I was often stuck in self-pity, because I did not believe there was a solution to the pain of childhood trauma. However, working the program has taught me I can change my thought patterns and reactions and live a better life.		"BRB pp. 113, 201
YWB pp. 15, 111, 113
SMR pp. 91, 358
LPG p. 219"
self-reliant (adj)			Not needing help or support from other people.		self-sufficient, independent		As a child in a dysfunctional family, I had to be self-reliant in order to survive, because my alcoholic parents were often not there to prepare food or help me with schoolwork. 		"BRB pp. 70, 103, 301
YWB p. 8
SMR p. 91"
self-righteous (adj)			Believing you are a more moral and generally a better person than others, and judging them harshly.		sanctimonious		In my self-righteous family, we acted like we were better than other people who were different from us, but secretly we were all filled with self-hate and shame.		"BRB p.493
LLWB p. 143"
self-worth (n)			The sense that you are a good person, deserving of love and respect.		self-value, belief in your own worth		I believe self-worth is something all people are born with, but it needs to be supported with consistent healthy, loving behavior from our family.		"BRB pp. xxiv, 37, 86
YWB pp. 2, 7, 112
SMR pp. 39, 170, 191
LLWB pp. 23, 115, 161
LPG pp. 76, 83-84, 108
ANH p. 69"
sequence of recovery (n) – see also S: sequence of the Steps			The order in which we achieve recovery as adult children. It may be different for different people, depending on the recovery path they choose. It often follows the ACA Twelve Steps.		the order in which we achieve recovery		Many adult children say hitting bottom was the first step in their sequence of recovery, and what led them to seek help in ACA.		BRB pp. 346, 387-388, 453-454
sequence of the Steps (n)			The progressive nature of the Twelve Steps, and what each step is meant to bring to the adult child working them. One through Three leads us from admitting we are powerless, to understanding the spiritual nature of recovery. Four and Five are about honest self-examination and sharing this with another person. Steps Six, Seven, and Eight are the removal of our dysfunctional behaviors and making amends to those we have harmed, including ourselves. The remaining Steps are about carrying the message to other adult children still suffering. The order in which the Steps progress is important, because they build on each other. 		the progressive order of the Twelve Steps		The sequence of the Steps is important, because I needed the support of my higher power from Steps Two and Three to support me in Steps Four and Five.		"BRB pp. 388, 633
YWB p. 185"
service structure (n)			The framework for how all service in ACA is organized, for example: chairing a meeting, renting a meeting space, and publishing literature. It works as a replacement for government. The shape of the ACA service structure is an inverted pyramid, with the group conscience at group level at the top. The next level down is intergroups, then service boards and committees, and at the bottom, the WSO.		service network, organization of services in ACA		The ACA service structure consists mostly of volunteers.		BRB pp. 346, 603, 611
setting (n)			"1. The particular place or environment where something happens.
2. The speed, height, or temperature at which a machine can be adjusted."		"environment
mode, switch"		"1. As an adult child, I struggle to feel comfortable and safe in any family setting, for example visiting my in-laws or the family of friends.
2. My hairdryer has three heat settings: cool, warm, and hot."		"1. BRB pp. xvi, 43, 203
    YWB pp. 19, 114, 151
    SMR pp. 123, 304
    LLWB p. 164
    LPG pp. 25, 110, 131
2.  SMR p. 291"
shame attack (n)		A very strong, emotional, and often physical reaction to something that causes us to feel shame. It may include regressing in age emotionally to the time of an original shaming event in our childhood. Shame attacks can lead to full takeovers (see T: takeover).		emotional flashback triggered by shame, strong emotional and physical reaction caused by shame		When my boss criticized my work on the project, I found myself going into a full shame attack in her office. 		"BRB p. 10
LLWB p. 252
LPG p. 160"	
shame buster (n, informal)		Anything that removes shame. In ACA literature specifically, shame buster refers to Step Four. This Step brings us the clarity that we are not bad or shameful because of what has happened to us, or because of things we may have done.		shame destroyer, something that removes shame		ACA meetings were for me the first shame busters, even before I started working on my Step Four. Hearing other adult children describe situations and feelings just like mine, I realized I was not some monster who deserved all these bad things that happened to me.		"BRB p. 152
YWB p. 71"	
shame hit (n, idiom) – also see H: hit, I: inner drugs		A dose of shame, which some adult children may be addicted to and therefore seek out unconsciously. Because adult children grew up feeling shame, it can feel familiar and comfortable, despite being painful.  		dose of the shame you are addicted to		I noticed in early recovery that a shame hit made me feel safe, because it was more familiar to me than believing I was worthy and good.		"BRB p. 136
YWB p. 48"	
sick (adj) – see also D: dysfunctional		Affected by physical, mental, or spiritual illness or disease. In the ACA literature, this word refers to the disease of family dysfunction, including alcoholism and other addictions.		unwell, dysfunctional (when the disease is the disease of family dysfunction)		While only a few members of my family are alcoholics or addicts, we are all sick in some way, because family dysfunction affects everyone. 		"BRB pp. 41, 109, 123
YWB pp. 12, 15, 23
SMR pp. 30, 56, 229
LLWB pp. 32, 123-124  
LPG pp. 82, 126, 
ANH p. 68"	
soul rupture (n) – see also A: abandonment rupture		A deep emotional wound from childhood, the damage to the mind and spirit (and potentially body) of an adult child who suffered consistent abandonment from their caregivers. 		abandonment wound, abandonment rupture		My soul rupture means I feel extreme fear and emotional pain when I think there might be a problem in my friendships or other relationships. 		"BRB p. 60
YWB p. 50
SMR p. 188
ANH p. 42"	
spiritual (adj)		Relating to the human soul/spirit/inner self. Usually involves a sense of connection to something bigger than ourselves. To be spiritual, in other words focused on the human soul and its greater purpose, you do not need to belong to a particular religion or follow their specific practices.		relating to the human spirit/soul		I understand ACA to be a spiritual program, because it teaches me how to heal my wounded soul through love for myself and others, and a connection to a power greater than myself.		"BRB pp. xxii, 75-76, 80
YWB pp. 11, 25, 59
SMR pp. 2, 6, 74
LLWB pp. viii, 22, 88
LPG pp. iv, 38, 218
ANH pp. 18, 20, 24"	
spiritual abuse (n) – see also S: spiritual, R: religious abuse		The use of someone’s religious or spiritual beliefs in a way that causes them harm. This includes emotional, physical, and sexual abuse that occurs within religious or spiritual communities. However, emotional, physical, and sexual spiritual abuse also happens within families, when a parent, partner, or other relative uses religious or spiritual beliefs as justification to control, shame, or otherwise cause harm to their family members. 		religious abuse		A child being shamed or punished when they express a belief in god is spiritual abuse.		"BRB p. 148
YWB pp. 51, 64 "	
spill the beans (v, idiom)		Reveal a secret.		tell a secret, reveal everything, let the cat out of the bag (idiom)		The first time I ever felt safe enough to spill the beans about my abusive childhood was in an ACA meeting.		SMR p. 274	
sponsee (n) – see also F: fellow traveler, S: sponsor		A person working their Steps and/or general ACA program with a sponsor guiding them. 		fellow traveler being guided by a sponsor		As a sponsor, I continue my healing every time I share my experience, strength, and hope with one of my ACA sponsees.		"BRB pp. 203, 365-367
ANH pp. 62, 67"	
sponsor (n) – see also F: fellow traveler method		A person who regularly attends ACA meetings, works an active program, and is willing to be available to guide another person through the Steps. A sponsor typically has more time and experience in ACA, and has completed the Steps. However, a difference to other 12 Step groups is that an ACA sponsor and sponsee are seen as equals, rather than in a teacher-student relationship. They generally do not give advice or tell the sponsee what to do. They actively listen, reflect back what they are hearing, help present healthy alternatives to dysfunction, and share what they did in similar situations. Being a sponsor is an important part of later recovery, where we continue our own spiritual growth by guiding another person through the earlier stages of recovery. 		mentor, peer support		My sponsor guided me through the Twelve Steps, sharing their own experience, strength, and hope.		"BRB pp. 365-367, 370-371
YWB pp. 7, 25, 41-42
SMR pp. 3, 27, 145
LPG pp. 23, 28
ANH p. 32"	
sponsorship (n) – see also C: co-sponsorship, F: fellow traveler method		A relationship in which a member of the program guides another through the ACA Twelve Steps and aspects of basic recovery. In ACA, it is a partnership of equals, not a teacher-student relationship. This is a difference to other 12 Step programs. A peer-to-peer relationship works better for adult children, because they often struggle with authority figures.		peer-to-peer help with ACA recovery		Sponsorship is beneficial to both people in the relationship. One person receives guidance and support from someone with more experience in ACA, while the other person strengthens their own recovery by sharing what they have learned. 		"BRB pp. 368-371
YWB pp. 41-42, 187
SMR p. 27
LPG pp. 218. 236
ANH p. 67"	
stand up for (v, idiom)		Speak or act in support of someone.		defend, advocate for		As a child, I don’t remember ever having my parents stand up for me – everything was always my fault. As an adult in recovery, I am learning that first I need to learn how to stand up for myself.		"BRB pp. 15, 587
YWB pp. 48, 79
SMR pp. 92, 171, 278
LLWB pp. 66, 68-69
LPG pp. 66, 109, 145
ANH p. 34"	
stand up to (v, idiom)		Actively defend yourself or someone/something against attack or unfair circumstances. 		confront		In ACA I am learning how to appropriately stand up to dysfunctional people when it is appropriate. I don’t explode in anger, but try to calmly and firmly state my feelings and boundaries.		"BRB p. 374
LPG pp. 166, 199"	
